sample_id,Rouge rouge1,Rouge rouge2,Rouge rougeL,Rouge rougeLsum,BertScore precision,BertScore recall,BertScore f1,MQAG kl_div,MQAG counting,MQAG hellinger,MQAG total_variation,NLI Score,NLI contradiction %,hallucination_type
24553569,0.4,0.12121212121212122,0.2285714285714286,0.2285714285714286,0.8834437131881714,0.9018645882606506,0.8925591111183167,0.653996148880665,0.3333333333333333,0.25780181376557393,0.38773712515830994,0.6351196115863496,0.021739130434782608,['NULL']
38466308,0.4090909090909091,0.28571428571428575,0.31818181818181823,0.31818181818181823,0.8829448223114014,0.8791855573654175,0.8810611963272095,0.07472128322437423,0.6666666666666666,0.027288051486752257,0.12219165125861764,0.7853974850089461,0.007407407407407408,['extrinsic']
23304092,0.37837837837837834,0.05714285714285714,0.27027027027027023,0.27027027027027023,0.9273015856742859,0.8945727944374084,0.9106432199478149,0.506028288260361,0.3333333333333333,0.24595414288736642,0.3334141671657562,0.8726831285080107,0.009900990099009901,['extrinsic']
38518021,0.28571428571428575,0.15,0.23809523809523808,0.23809523809523808,0.8644288778305054,0.8594295382499695,0.8619219660758972,0.22273409800494173,0.0,0.11984223210903165,0.2398789922396342,0.7176046117903694,0.009523809523809525,['extrinsic']
34658160,0.40625,0.19354838709677416,0.28125,0.28125,0.8600691556930542,0.9047610759735107,0.8818492293357849,0.4214411784219543,0.0,0.2076569100148987,0.29920427935818833,0.4040963997443517,0.9537037037037037,['intrinsic']
39379405,0.6060606060606061,0.3225806451612903,0.3636363636363636,0.3636363636363636,0.960850715637207,0.9520553946495056,0.9564328193664551,0.10609910546657692,0.0,0.037322273880467854,0.1279568076133728,0.8307753972550656,0.0,['extrinsic']
36081635,0.4642857142857143,0.22222222222222224,0.2857142857142857,0.2857142857142857,0.8790920972824097,0.8612543344497681,0.8700817823410034,0.6224651883123059,0.6666666666666666,0.23054252849133328,0.4404555708169937,0.8086737356185913,0.0,['extrinsic']
38181139,0.3902439024390244,0.15384615384615383,0.2926829268292683,0.2926829268292683,0.8778600692749023,0.8626478314399719,0.870187520980835,0.21445783291583012,0.0,0.1113355426455616,0.1868678105638537,0.7127797185143889,0.1592920353982301,['extrinsic']
37565125,0.21428571428571427,0.07692307692307693,0.21428571428571427,0.21428571428571427,0.8565640449523926,0.8772439956665039,0.866780698299408,0.38662108768463505,0.3333333333333333,0.2056489631843148,0.22053591308940668,0.6577174061156333,0.10638297872340426,['extrinsic']
33665360,0.35,0.15789473684210525,0.35,0.35,0.8764013051986694,0.9026774764060974,0.8893453478813171,0.743164086665927,0.3333333333333333,0.3286083332492593,0.5425112744172415,0.7109243992896501,0.10256410256410256,['extrinsic']
